100421695700012077171460      DISK MED PADUA DISTRIBUIDORA DE MEDSanto Antonio de Padua        RJ22385490042011100120111031331
11RODOVIA PIRAPETINGA A PADUA       SN   KM 01                 SANTA LUZIA    28470000ADILSON                     002238549004
5405054602000145011  211695640301001700000000101175000000020000000000033000000000000000000000033000000000000000000000000000700
5405054602000145011  211695640301001800000000008561000000010000000000022000000000000000000000022000000000000000000000000000700
5405054602000145011  211695610804001900000000103777000000020000000000013960000000000000000000013960000000000000000000000000000
5405054602000145011  211695640301002000000000101755000000010000000000009000000000000000000000009000000000000000000000000000700
5405054602000145011  211695640301002100000000101747000000300000000000034500000000000000000000034500000000000000000000000000700
5405054602000145011  211695640301002200000000093739000000010000000000015750000000000000000000015750000000000000000000000000700
5405054602000145011  211695640301002300000000096655000000020000000000012000000000000000000000012000000000000000000000000000700
5405054602000145011  211695640301002400000000102270000000020000000000004540000000000000000000004540000000000000000000000000700
5405054602000145011  211695640301002500000000092074000000020000000000001660000000000000000000001660000000000000000000000000700
5405054602000145011  211695640301002600000000091535000000300000000000009600000000000000000000009600000000000000000000000000700
5405054602000145011  211695640301002700000000091530000000300000000000010500000000000000000000010500000000000000000000000000700
5405054602000145011  211695640301002800000000092580000000100000000000003900000000000000000000003900000000000000000000000000700
5405054602000145011  211695640301002900000000102133000000120000000000034800000000000000000000034800000000000000000000000000700
5405054602000145011  211695640301003000000000103614000000240000000000015840000000000000000000015840000000000000000000000000700
5405054602000145011  211695640301003100000000014828000000010000000000011340000000000000000000011340000000000000000000000000700
5425249590000111011  211696640301000100000000101863000000020000000000019560000000000000000000019560000000000000000000000001200
5425249590000111011  211696640301000200000000103205000000240000000000018000000000000000000000018000000000000000000000000001200
5425249590000111011  211696640301000300000000093269000000120000000000014400000000000000000000014400000000000000000000000001200
5425249590000111011  211696640301000400000000092861000000010000000000006940000000000000000000006940000000000000000000000001200
5425249590000111011  211696640301000500000000095451000000010000000000006560000000000000000000006560000000000000000000000001200
5425249590000111011  211696640301000600000000100600000000010000000000009950000000000000000000009950000000000000000000000001200
5425249590000111011  211696640301000700000000095149000000010000000000011590000000000000000000011590000000000000000000000001200
5425249590000111011  211696640301000800000000003530000000060000000000030000000000000000000000030000000000000000000000000001200
5425249590000111011  211696640301000900000000093153000000200000000000023600000000000000000000023600000000000000000000000001200
5425249590000111011  211696640301001000000000092752000000060000000000017280000000000000000000017280000000000000000000000001200
5425249590000111011  211696640301001100000000092750000000060000000000004980000000000000000000004980000000000000000000000001200
5425249590000111011  211696640301001200000000092737000000120000000000017280000000000000000000017280000000000000000000000001200
5425249590000111011  211696640301001300000000092742000000120000000000019200000000000000000000019200000000000000000000000001200
5425249590000111011  211696640301001400000000091601000000030000000000011910000000000000000000011910000000000000000000000001200
5425249590000111011  211696640301001500000000091604000000030000000000019860000000000000000000019860000000000000000000000001200
5425249590000111011  211696640301001600000000103856000000120000000000060600000000000000000000060600000000000000000000000001200
5425249590000111011  211696640301001700000000095323000000060000000000017520000000000000000000017520000000000000000000000001200
5425249590000111011  211696640301001800000000091994000000060000000000013560000000000000000000013560000000000000000000000001200
5425249590000111011  211696610800001900000000092639000000040000000000035560000000000000000000035560000000000000000000000001200
5425249590000111011  211696640301002000000000102430000000040000000000007800000000000000000000007800000000000000000000000001200
5425249590000111011  211696640301002100000000097649000000020000000000018240000000000000000000018240000000000000000000000001200
5425249590000111011  211696640301002200000000103204000000020000000000014580000000000000000000014580000000000000000000000001200
5425249590000111011  211696640301002300000000094399000000020000000000004140000000000000000000004140000000000000000000000001200
5425249590000111011  211696610800002400000000101765000000010000000000017740000000000000000000017740000000000000000000000001200
5425249590000111011  211696640301002500000000091535000000500000000000016000000000000000000000016000000000000000000000000001200
5425249590000111011  211696640301002600000000091530000000500000000000017500000000000000000000017500000000000000000000000001200
5425249590000111011  211696640301002700000000102553000000010000000000023450000000000000000000023450000000000000000000000001200
5425249590000111011  211696640301002800000000100848000000240000000000034560000000000000000000034560000000000000000000000001200
5425249590000111011  211696640301002900000000013565000000020000000000024000000000000000000000024000000000000000000000000001200
5427481670000123011  211697640301000100000000092169000000010000000000035690000000000000000000035690000000000000000000000000700
5427481670000123011  211697640301000200000000095460000000500000000000082000000000000000000000082000000000000000000000000000700
5427481670000123011  211697640301000300000000101459000000040000000000007160000000000000000000007160000000000000000000000000700
5427481670000123011  211697640301000400000000098270000000100000000000063400000000000000000000063400000000000000000000000000700
5427481670000123011  211697640301000500000000092745000000060000000000026220000000000000000000026220000000000000000000000000700
5427481670000123011  211697640301000600000000102155000000120000000000033000000000000000000000033000000000000000000000000000700
5427481670000123011  211697640301000700000000093277000000060000000000022860000000000000000000022860000000000000000000000000700
5427481670000123011  211697640301000800000000102743000000020000000000075000000000000000000000075000000000000000000000000000700
5427481670000123011  211697640301000900000000093433000000100000000000035700000000000000000000035700000000000000000000000000700
5403925871000104011  211698540306000100000000003913000000240000000000066960000000000000000000066960000000000000000000000000000
5403925871000104011  211698540306000200000000004774000000500000000000063000000000000000000000063000000000000000000000000000000
5403925871000104011  211698510200000300000000095892000000030000000000035250000000000000000000035250000000000000000000000001900
5403925871000104011  211698540306000400000000092616000001200000000000121200000000000000000000121200000000000000000000000000000
5403925871000104011  211698540306000500000000092507000000100000000000180000000000000000000000180000000000000000000000000000000
5403925871000104011  211698540306000600000000011148000000500000000000165000000000000000000000165000000000000000000000000000000
5403925871000104011  211698510200000700000000091662000000050000000000002800000000000000000000002800000000000000000000000001900
5402802263000140011  211699540306000100000000098357000000600000000000378000000000000000000000378000000000000000000000000000000
5402802263000140011  211699540306000200000000004329000000060000000000098820000000000000000000098820000000000000000000000000000
5402802263000140011  211699540306000300000000005024000000240000000000192000000000000000000000192000000000000000000000000000000
5402802263000140011  211699540306000400000000091489000000060000000000050340000000000000000000050340000000000000000000000000000
5402802263000140011  211699540306000500000000091487000000060000000000037920000000000000000000037920000000000000000000000000000
5402802263000140011  211699540306000600000000091484000000060000000000037800000000000000000000037800000000000000000000000000000
5402802263000140011  211699540306000700000000100211000000120000000000175200000000000000000000175200000000000000000000000000000
5402802263000140011  211699540306000800000000091568000000030000000000070950000000000000000000070950000000000000000000000000000
5402802263000140011  211700540306000100000000094727000000120000000000126120000000000000000000126120000000000000000000000000000
5402802263000140011  211700540306000200000000098867000000120000000000079080000000000000000000079080000000000000000000000000000
5402802263000140011  211700540306000300000000098869000000120000000000070320000000000000000000070320000000000000000000000000000
5402802263000140011  211700540306000400000000097005000000020000000000015980000000000000000000015980000000000000000000000000000
5402802263000140011  211700540306000500000000095311000000020000000000032780000000000000000000032780000000000000000000000000000
5402802263000140011  211700540306000600000000102133000000500000000000145000000000000000000000145000000000000000000000000000000
5402802263000140011  211700540306000700000000013402000000240000000000162000000000000000000000162000000000000000000000000000000
5402802263000140011  211700540306000800000000098185000000060000000000030000000000000000000000030000000000000000000000000000000
5402802263000140011  211700540306000900000000092093000000010000000000040500000000000000000000040500000000000000000000000000000
5402802263000140011  211700540306001000000000091975000000020000000000100000000000000000000000100000000000000000000000000000000
5407952505000103011  211701640301000100000000098084000000060000000000052620000000000000000000052620000000000000000000000001200
5407952505000103011  211701640301000200000000097466000000120000000000018480000000000000000000018480000000000000000000000001200
5407952505000103011  211701640301000300000000097005000000180000000000109980000000000000000000109980000000000000000000000001200
5407952505000103011  211701640301000400000000093319000000120000000000022560000000000000000000022560000000000000000000000001200
5407952505000103011  211701640301000500000000094840000000060000000000047520000000000000000000047520000000000000000000000001200
5407952505000103011  211701640301000600000000098360000000030000000000005100000000000000000000005100000000000000000000000001200
5407952505000103011  211701640301000700000000101212000000030000000000005400000000000000000000005400000000000000000000000001200
5407952505000103011  211701640301000800000000092507000000030000000000044130000000000000000000044130000000000000000000000001200
5407952505000103011  211701640301000900000000091535000000120000000000003840000000000000000000003840000000000000000000000001200
5407952505000103011  211701640301001000000000091530000000120000000000004200000000000000000000004200000000000000000000000001200
5407952505000103011  211701640301001100000000092174000000240000000000021360000000000000000000021360000000000000000000000001200
5407952505000103011  211701610800001200000000098470000000120000000000023520000000000000000000023520000000000000000000000001200
5407952505000103011  211701640301001300000000014572000000360000000000057960000000000000000000057960000000000000000000000001200
5405953926000115011  211702610800000100000000091577000000010000000000018000000000000000000000018000000000000000000000000000700
5405953926000115011  211702610800000200000000095128000000010000000000022530000000000000000000022530000000000000000000000000700
5405953926000115011  211702610800000300000000097647000000010000000000090000000000000000000000090000000000000000000000000000700
5405953926000115011  211702610800000400000000102558000001000000000000211000000000000000000000211000000000000000000000000000700
5417710690000175011  211703610800000100000000095069000000020000000000011600000000000000000000011600000000000000000000000001200
5417710690000175011  211703610800000200000000091521000002500000000000187500000000000000000000187500000000000000000000000001200
5417710690000175011  211703610800000300000000092765000000150000000000086250000000000000000000086250000000000000000000000001200
5417710690000175011  211703610800000400000000099840000000100000000000013900000000000000000000013900000000000000000000000001200
5417710690000175011  211703610800000500000000096062000003000000000000054000000000000000000000054000000000000000000000000001200
5417710690000175011  211703610800000600000000093935000005000000000000120000000000000000000000120000000000000000000000000001200
5417710690000175011  211703610800000700000000092847000009000000000000702000000000000000000000702000000000000000000000000001200
5409257605000137011  211704610800000100000000093571000000600000000000199200000000000000000000199200000000000000000000000001200
5401648573000199011  211705540306000100000000093416000002000000000000496000000000000000000000496000000000000000000000000000000
5429644705000123011  211706540306000100000000098903000000040000000000006960000000000000000000006960000000000000000000000000000
5429644705000123011  211706540306000200000000091899000000020000000000067500000000000000000000067500000000000000000000000000000
5429644705000123011  211706540306000300000000101890000000010000000000048680000000000000000000048680000000000000000000000000000
5429644705000123011  211706540306000400000000101191000000010000000000034000000000000000000000034000000000000000000000000000000
5429644705000123011  211706540306000500000000095062000000140000000000158200000000000000000000158200000000000000000000000000000
5429644705000123011  211706540306000600000000005248000000080000000000082560000000000000000000082560000000000000000000000000000
5429644705000123011  211706540306000700000000092105000000020000000000015000000000000000000000015000000000000000000000000000000
5429644705000123011  211706540306000800000000102892000000020000000000058420000000000000000000058420000000000000000000000000000
5429644705000123011  211706540306000900000000092745000000300000000000131100000000000000000000131100000000000000000000000000000
5429644705000123011  211706540306001000000000096136000000030000000000036000000000000000000000036000000000000000000000000000000
5429644705000123011  211706540306001100000000092566000000020000000000087000000000000000000000087000000000000000000000000000000
5429644705000123011  211706540306001200000000095303000000250000000000073250000000000000000000073250000000000000000000000000000
5429644705000123011  211706540306001300000000092499000000170000000000235450000000000000000000235450000000000000000000000000000
5429644705000123011  211706540306001400000000014949000000060000000000018480000000000000000000018480000000000000000000000000000
5427715861000102011  211707610800000100000000092245000000070000000000150080000000000000000000150080000000000000000000000000700
5427715861000102011  211707610800000200000000092541000000150000000000117600000000000000000000117600000000000000000000000000700
5427715861000102011  211707610800000300000000102760000002490000000000480570000000000000000000480570000000000000000000000000700
5427715861000102011  211707610800000400000000091846000000250000000000024250000000000000000000024250000000000000000000000000700
5427715861000102011  211707610800000500000000099779000000030000000000085860000000000000000000085860000000000000000000000000700
5427715861000102011  211707610800000600000000101472000000060000000000063540000000000000000000063540000000000000000000000000700
5427715861000102011  211707610800000700000000093387000000030000000000082710000000000000000000082710000000000000000000000000700
5427715861000102011  211707610800000800000000094830000000010000000000020250000000000000000000020250000000000000000000000000700
5427715861000102011  211707610800000900000000096246000000050000000000190900000000000000000000190900000000000000000000000000700
5427715861000102011  211707610800001000000000091536000003000000000000171000000000000000000000171000000000000000000000000000700
5427715861000102011  211707610800001100000000092765000000070000000000039900000000000000000000039900000000000000000000000000700
5427715861000102011  211707610800001200000000092337000000020000000000093000000000000000000000093000000000000000000000000000700
5427715861000102011  211707610800001300000000092371000000010000000000022500000000000000000000022500000000000000000000000000700
5427715861000102011  211707610800001400000000092015000000010000000000029160000000000000000000029160000000000000000000000000700
5427715861000102011  211707610800001500000000092021000000080000000000011520000000000000000000011520000000000000000000000000700
5427715861000102011  211707610800001600000000103936000000050000000000007500000000000000000000007500000000000000000000000000700
5427715861000102011  211707610800001700000000103935000000040000000000037200000000000000000000037200000000000000000000000000700
5427715861000102011  211707610800001800000000092580000006000000000000234000000000000000000000234000000000000000000000000000700
5427715861000102011  211707610800001900000000103582000006000000000000336000000000000000000000336000000000000000000000000000700
5427715861000102011  211707610800002000000000092672000003000000000000039000000000000000000000039000000000000000000000000000700
5427715861000102011  211707610800002100000000093714000000510000000000098430000000000000000000098430000000000000000000000000700
5471377196000186011  211708640301000100000000095086000000030000000000012420000000000000000000012420000000000000000000000001200
5471377196000186011  211708640301000200000000098338000000030000000000003270000000000000000000003270000000000000000000000001200
5471377196000186011  211708640301000300000000001890000000030000000000011610000000000000000000011610000000000000000000000001200
5471377196000186011  211708640301000400000000003530000000010000000000005000000000000000000000005000000000000000000000000001200
5471377196000186011  211708640301000500000000102332000000030000000000015120000000000000000000015120000000000000000000000001200
5471377196000186011  211708640301000600000000095591000000030000000000005670000000000000000000005670000000000000000000000001200
5471377196000186011  211708640301000700000000095592000000030000000000007230000000000000000000007230000000000000000000000001200
5471377196000186011  211708640301000800000000095222000000060000000000049200000000000000000000049200000000000000000000000001200
5471377196000186011  211708640301000900000000007189000000030000000000014490000000000000000000014490000000000000000000000001200
5471377196000186011  211708640301001000000000096647000000030000000000016740000000000000000000016740000000000000000000000001200
5471377196000186011  211708640301001100000000092812000000100000000000165000000000000000000000165000000000000000000000000001200
5471377196000186011  211708640301001200000000009154000000030000000000014220000000000000000000014220000000000000000000000001200
5471377196000186011  211708640301001300000000094304000000030000000000011130000000000000000000011130000000000000000000000001200
5471377196000186011  211708640301001400000000010577000000120000000000044520000000000000000000044520000000000000000000000001200
5471377196000186011  211708640301001500000000094539000000030000000000038700000000000000000000038700000000000000000000000001200
5471377196000186011  211708640301001600000000092174000000240000000000023280000000000000000000023280000000000000000000000001200
5471377196000186011  211708640301001700000000013402000000030000000000020250000000000000000000020250000000000000000000000001200
5471377196000186011  211708640301001800000000014572000000060000000000010800000000000000000000010800000000000000000000000001200
5409044792000170011  211709540306000100000000101332000000360000000000063000000000000000000000063000000000000000000000000000000
5409044792000170011  211709540306000200000000003530000000240000000000144000000000000000000000144000000000000000000000000000000
5409044792000170011  211709540306000300000000094011000000060000000000009960000000000000000000009960000000000000000000000000000
5409044792000170011  211709540306000400000000006134000000060000000000008160000000000000000000008160000000000000000000000000000
5401506235000112011  211710540306000100000000095016000000120000000000141840000000000000000000141840000000000000000000000000000
5401506235000112011  211710540306000200000000006247000002000000000000254000000000000000000000254000000000000000000000000000000
5401506235000112011  211710540306000300000000098352000004000000000000592000000000000000000000592000000000000000000000000000000
5421878590000120011  211711640301000100000000095016000000100000000000087700000000000000000000087700000000000000000000000001200
5421878590000120011  211711640301000200000000093170000000120000000000058920000000000000000000058920000000000000000000000001200
5421878590000120011  211711640301000300000000093187000000060000000000052680000000000000000000052680000000000000000000000001200
5421878590000120011  211711640301000400000000101472000000120000000000096840000000000000000000096840000000000000000000000001200
5421878590000120011  211711640301000500000000094840000000120000000000095040000000000000000000095040000000000000000000000001200
5421878590000120011  211711640301000600000000098352000000360000000000045720000000000000000000045720000000000000000000000001200
5421878590000120011  211711640301000700000000007612000000060000000000024360000000000000000000024360000000000000000000000001200
5421878590000120011  211711640301000800000000096811000000060000000000025380000000000000000000025380000000000000000000000001200
5421878590000120011  211711640301000900000000094591000000200000000000065600000000000000000000065600000000000000000000000001200
5410517240000111011  211712640301000100000000098045000002400000000000129600000000000000000000129600000000000000000000000001200
5410517240000111011  211712640301000200000000005775000000020000000000016200000000000000000000016200000000000000000000000001200
5410517240000111011  211712640301000300000000006215000000030000000000017910000000000000000000017910000000000000000000000001200
5410517240000111011  211712640301000400000000098360000000060000000000010200000000000000000000010200000000000000000000000001200
5410517240000111011  211712640301000500000000009822000000020000000000034000000000000000000000034000000000000000000000000001200
5410517240000111011  211712640301000600000000097446000000180000000000157320000000000000000000157320000000000000000000000001200
5410517240000111011  211712640301000700000000092174000000240000000000021600000000000000000000021600000000000000000000000001200
5407892629000132011  211713640301000100000000096004000000010000000000037350000000000000000000037350000000000000000000000001200
5407892629000132011  211713640301000200000000101866000001520000000000030400000000000000000000030400000000000000000000000001200
5407892629000132011  211713640301000300000000095030000000120000000000067320000000000000000000067320000000000000000000000001200
5407892629000132011  211713640301000400000000095029000000120000000000040560000000000000000000040560000000000000000000000001200
5407892629000132011  211713640301000500000000095016000000100000000000110300000000000000000000110300000000000000000000000001200
5407892629000132011  211713640301000600000000091702000000060000000000017340000000000000000000017340000000000000000000000001200
5407892629000132011  211713640301000700000000096018000000060000000000017340000000000000000000017340000000000000000000000001200
5407892629000132011  211713640301000800000000093930000000120000000000044760000000000000000000044760000000000000000000000001200
5407892629000132011  211713640301000900000000091861000000100000000000019400000000000000000000019400000000000000000000000001200
5407892629000132011  211713640301001000000000003530000000060000000000021300000000000000000000021300000000000000000000000001200
5407892629000132011  211713640301001100000000093420000000120000000000012240000000000000000000012240000000000000000000000001200
5407892629000132011  211713640301001200000000100379000000100000000000030800000000000000000000030800000000000000000000000001200
5407892629000132011  211713640301001300000000004329000000120000000000197640000000000000000000197640000000000000000000000001200
5407892629000132011  211713640301001400000000094829000000020000000000019500000000000000000000019500000000000000000000000001200
5407892629000132011  211713640301001500000000101175000000020000000000033000000000000000000000033000000000000000000000000001200
5407892629000132011  211713640301001600000000092992000000120000000000020400000000000000000000020400000000000000000000000001200
5407892629000132011  211713640301001700000000006215000000060000000000028080000000000000000000028080000000000000000000000001200
5407892629000132011  211713640301001800000000102113000000020000000000039400000000000000000000039400000000000000000000000001200
5407892629000132011  211713640301001900000000091704000000100000000000015300000000000000000000015300000000000000000000000001200
5407892629000132011  211713640301002000000000010112000000100000000000048800000000000000000000048800000000000000000000000001200
5407892629000132011  211713640301002100000000091997000000080000000000023280000000000000000000023280000000000000000000000001200
5407892629000132011  211713640301002200000000103037000000030000000000088200000000000000000000088200000000000000000000000001200
5407892629000132011  211713640301002300000000092485000000020000000000027000000000000000000000027000000000000000000000000001200
5407892629000132011  211713640301002400000000101973000000760000000000028120000000000000000000028120000000000000000000000001200
5407892629000132011  211713640301002500000000095828000000060000000000032760000000000000000000032760000000000000000000000001200
5407892629000132011  211713640301002600000000014797000000060000000000033060000000000000000000033060000000000000000000000001200
5417710690000175011  211714610800000100000000091855000000300000000000033000000000000000000000033000000000000000000000000001200
5417710690000175011  211714610800000200000000100276000000500000000000062000000000000000000000062000000000000000000000000001200
5417710690000175011  211714610800000300000000101749000000500000000000180000000000000000000000180000000000000000000000000001200
5417710690000175011  211714610800000400000000093424000000010000000000084000000000000000000000084000000000000000000000000001200
5417710690000175011  211714610800000500000000091827000000010000000000042000000000000000000000042000000000000000000000000001200
5417710690000175011  211714610800000600000000092919000000500000000000080000000000000000000000080000000000000000000000000001200
5417710690000175011  211714610800000700000000099779000000300000000000010800000000000000000000010800000000000000000000000001200
5417710690000175011  211714610800000800000000102463000000010000000000036900000000000000000000036900000000000000000000000001200
5417710690000175011  211714610800000900000000102119000000020000000000049600000000000000000000049600000000000000000000000001200
5417710690000175011  211714610800001000000000091917000000020000000000139600000000000000000000139600000000000000000000000001200
5417710690000175011  211714610800001100000000091918000000050000000000199000000000000000000000199000000000000000000000000001200
5417710690000175011  211714610800001200000000008479000000500000000000095000000000000000000000095000000000000000000000000001200
5417710690000175011  211714610800001300000000094194000000300000000000009600000000000000000000009600000000000000000000000001200
5417710690000175011  211714610800001400000000097647000000500000000000049000000000000000000000049000000000000000000000000001200
5417710690000175011  211714610800001500000000092174000000200000000000023600000000000000000000023600000000000000000000000001200
5417710690000175011  211714610800001600000000013905000000500000000000195000000000000000000000195000000000000000000000000001200
5417710690000175011  211714610800001700000000014841000000010000000000092500000000000000000000092500000000000000000000000001200
5436401784000107011  211715610800000100000000101175000000020000000000033000000000000000000000033000000000000000000000000000700
5436401784000107011  211715610800000200000000095801000000200000000000013600000000000000000000013600000000000000000000000000700
5436401784000107011  211715610800000300000000092594000000940000000000747300000000000000000000747300000000000000000000000000700
5431591910000110011  211716540306000100000000098903000000030000000000005220000000000000000000005220000000000000000000000000000
5431591910000110011  211716540306000200000000103939000000050000000000042000000000000000000000042000000000000000000000000000000
5431591910000110011  211716510200000300000000092187000000020000000000117000000000000000000000117000000000000000000000000001900
5431591910000110011  211716540306000400000000092257000000350000000000116900000000000000000000116900000000000000000000000000000
5431591910000110011  211716540306000500000000097446000000020000000000017480000000000000000000017480000000000000000000000000000
5431666548000107011  211717540306000100000000091855000000020000000000090000000000000000000000090000000000000000000000000000000
5431666548000107011  211717540306000200000000102931000000170000000000201960000000000000000000201960000000000000000000000000000
5431666548000107011  211717540306000300000000102933000000420000000000730800000000000000000000730800000000000000000000000000000
5431666548000107011  211717540306000400000000095149000000020000000000023040000000000000000000023040000000000000000000000000000
5431666548000107011  211717540306000500000000103815000000050000000000010150000000000000000000010150000000000000000000000000000
5431666548000107011  211717510204000600000000092226000000030000000000223560000000000000000000223560000000000000000000000000000
5431666548000107011  211717510204000700000000092228000000030000000000372600000000000000000000372600000000000000000000000000000
5431666548000107011  211717510200000800000000092374000000010000000000022320000000000000000000022320000000000000000000000001900
5431666548000107011  211717510200000900000000092357000000030000000000066960000000000000000000066960000000000000000000000001900
5431666548000107011  211717510200001000000000092375000000020000000000050880000000000000000000050880000000000000000000000001900
5431666548000107011  211717510200001100000000092377000000020000000000044640000000000000000000044640000000000000000000000001900
5431666548000107011  211717540306001200000000007624000000040000000000013200000000000000000000013200000000000000000000000000000
5431666548000107011  211717510200001300000000092489000000020000000000028400000000000000000000028400000000000000000000000001900
5431666548000107011  211717510200001400000000092491000000020000000000028400000000000000000000028400000000000000000000000001900
5431666548000107011  211717540306001500000000102704000000020000000000006160000000000000000000006160000000000000000000000000000
5431666548000107011  211717510200001600000000094932000005000000000000065000000000000000000000065000000000000000000000000001900
5431666548000107011  211717510200001700000000096062000001000000000000012000000000000000000000012000000000000000000000000001900
5431666548000107011  211717510200001800000000092707000000050000000000007500000000000000000000007500000000000000000000000001900
5431666548000107011  211717510200001900000000092889000000150000000000031200000000000000000000031200000000000000000000000001900
5431666548000107011  211717510200002000000000096484000000200000000000017600000000000000000000017600000000000000000000000001900
5417721358000106011  211718640301000100000000103205000000060000000000004500000000000000000000004500000000000000000000000001200
5417721358000106011  211718640301000200000000095030000000090000000000054000000000000000000000054000000000000000000000000001200
5417721358000106011  211718640301000300000000001474000000040000000000018120000000000000000000018120000000000000000000000001200
5417721358000106011  211718640301000400000000002395000000030000000000003870000000000000000000003870000000000000000000000001200
5417721358000106011  211718640301000500000000102332000000020000000000010000000000000000000000010000000000000000000000000001200
5417721358000106011  211718640301000600000000104011000000030000000000009000000000000000000000009000000000000000000000000001200
5417721358000106011  211718640301000700000000004572000000030000000000029520000000000000000000029520000000000000000000000001200
5417721358000106011  211718610800000800000000092533000000500000000000012500000000000000000000012500000000000000000000000001200
5417721358000106011  211718640301000900000000004808000000030000000000023100000000000000000000023100000000000000000000000001200
5417721358000106011  211718640301001000000000094840000000030000000000039000000000000000000000039000000000000000000000000001200
5417721358000106011  211718640301001100000000093545000000010000000000014450000000000000000000014450000000000000000000000001200
5417721358000106011  211718640301001200000000095801000000200000000000013600000000000000000000013600000000000000000000000001200
5417721358000106011  211718640301001300000000092750000000120000000000009960000000000000000000009960000000000000000000000001200
5417721358000106011  211718640301001400000000092765000000020000000000011400000000000000000000011400000000000000000000000001200
5417721358000106011  211718640301001500000000095925000000060000000000032760000000000000000000032760000000000000000000000001200
5417721358000106011  211718640301001600000000101496000000120000000000018000000000000000000000018000000000000000000000000001200
5417721358000106011  211718640301001700000000092748000000040000000000017920000000000000000000017920000000000000000000000001200
5417721358000106011  211718640301001800000000008257000000200000000000014600000000000000000000014600000000000000000000000001200
5417721358000106011  211718610800001900000000092827000000040000000000024000000000000000000000024000000000000000000000000001200
5417721358000106011  211718640301002000000000101454000000060000000000020760000000000000000000020760000000000000000000000001200
5417721358000106011  211718640301002100000000097446000000090000000000078660000000000000000000078660000000000000000000000001200
5417721358000106011  211718640301002200000000102558000000060000000000012660000000000000000000012660000000000000000000000001200
5417721358000106011  211718640301002300000000013908000000080000000000025920000000000000000000025920000000000000000000000001200
5417721358000106011  211718640301002400000000102235000000060000000000012000000000000000000000012000000000000000000000000001200
5435980028000117011  211719640301000100000000101504000000060000000000036000000000001800000000036000000000000000000000000000700
5435980028000117011  211719640301000200000000095016000000030000000000035460000000001770000000035460000000000000000000000000700
5435980028000117011  211719640301000300000000102424000000030000000000059220000000010660000000059220000000000000000000000000700
5435980028000117011  211719640301000400000000093567000000120000000000045600000000002280000000045600000000000000000000000000700
5435980028000117011  211719640301000500000000006773000000030000000000041040000000000000000000041040000000000000000000000000700
5435980028000117011  211719640301000600000000096478000000040000000000072960000000003650000000072960000000000000000000000000700
5435980028000117011  211719640301000700000000092257000000060000000000020040000000000000000000020040000000000000000000000000700
5435980028000117011  211719640301000800000000098621000000040000000000013960000000000000000000013960000000000000000000000000700
5435980028000117011  211719640301000900000000010112000000040000000000027880000000000000000000027880000000000000000000000000700
5435980028000117011  211719640301001000000000094084000000020000000000009620000000000000000000009620000000000000000000000000700
5435980028000117011  211719640301001100000000095319000000020000000000011020000000000000000000011020000000000000000000000000700
5431502412000153011  211720540306000100000000093730000000040000000000020680000000000000000000020680000000000000000000000000000
5431502412000153011  211720510200000200000000098680000000010000000000076270000000000000000000076270000000000000000000000001900
5431502412000153011  211720510200000300000000092453000000020000000000005380000000000000000000005380000000000000000000000001900
5431502412000153011  211720510200000400000000092442000000020000000000005380000000000000000000005380000000000000000000000001900
5431502412000153011  211720540306000500000000101175000000020000000000033000000000000000000000033000000000000000000000000000000
5431502412000153011  211720540306000600000000010001000000060000000000033060000000000000000000033060000000000000000000000000000
5431502412000153011  211720540306000700000000015093000000060000000000020820000000000000000000020820000000000000000000000000000
5431502412000153011  211720540306000800000000092950000000060000000000011340000000000000000000011340000000000000000000000000000
5401745551000147011  211721540306000100000000103842000000030000000000011700000000000000000000011700000000000000000000000000000
5401745551000147011  211721540306000200000000093929000000250000000000065000000000000000000000065000000000000000000000000000000
5401745551000147011  211721540306000300000000101175000000020000000000033000000000000000000000033000000000000000000000000000000
5401745551000147011  211721540306000400000000008257000000600000000000043800000000000000000000043800000000000000000000000000000
5401745551000147011  211721540306000500000000093377000001000000000000015000000000000000000000015000000000000000000000000000000
5401745551000147011  211721540306000600000000093935000002000000000000030000000000000000000000030000000000000000000000000000000
5401745551000147011  211721510200000700000000092677000000120000000000011520000000000000000000011520000000000000000000000001900
5401745551000147011  211721540306000800000000095865000000250000000000047750000000000000000000047750000000000000000000000000000
5401745551000147011  211721540306000900000000013566000000060000000000020400000000000000000000020400000000000000000000000000000
5422023287000108011  211722640301000100000000092750000000360000000000029880000000000000000000029880000000000000000000000001200
5422023287000108011  211722640301000200000000092752000000120000000000034560000000000000000000034560000000000000000000000001200
5422023287000108011  211722640301000300000000092765000000080000000000045600000000000000000000045600000000000000000000000001200
5422023287000108011  211722640301000400000000092767000000120000000000020400000000000000000000020400000000000000000000000001200
5422023287000108011  211722640301000500000000101496000000120000000000018000000000000000000000018000000000000000000000000001200
5422023287000108011  211722640301000600000000008561000000020000000000044000000000000000000000044000000000000000000000000001200
5422023287000108011  211722640301000700000000102126000000010000000000004330000000000000000000004330000000000000000000000001200
5422023287000108011  211722640301000800000000091994000000060000000000013560000000000000000000013560000000000000000000000001200
5422023287000108011  211722640301000900000000092174000000720000000000064800000000000000000000064800000000000000000000000001200
5416603870000195011  211723640301000100000000096037000000030000000000026250000000000000000000026250000000000000000000000001200
5416603870000195011  211723610800000200000000103251000000010000000000010090000000000000000000010090000000000000000000000001200
5416603870000195011  211723640301000300000000091951000000030000000000012210000000000000000000012210000000000000000000000001200
