    04656253000179131011290911017833NF 10010000000000000001532.1600000000000.0000000000000.0000000000000.0000000001532.1600000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001532.16100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            204.181.571.112   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    05035244000123111011290911007743NF 10010000000000000001549.9900000000000.0000000000000.0000000000000.0000000001549.9900000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001549.99100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            10.317.773-6      GO      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    05103939000286061011041011098340NF 10010000000000000000419.9700000000000.0000000000000.0000000000000.0000000000419.9700000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000419.97100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            015.302.279-0080  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2949000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    05631596000141061011041011133745NF 10010000000000000001139.0700000000000.0000000000000.0000000000000.0000000001139.0700000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001139.07100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.556.44-3       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    05631596000141061011041011133748NF 10010000000000000001614.0000000000000.0000000000000.0000000000000.0000000001614.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001614.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.556.44-3       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    05631596000141181011171011134826NF 10010000000000000000237.0000000000000.0000000000000.0000000000000.0000000000237.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000237.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.556.44-3       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    05854999000150071011270911006910NF 10010000000000000001674.7200000001674.7200000000200.9700000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001674.72100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            663.082.310.111   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    06105362000123071011300911040980NF 10010000000000000000650.0000000000650.0000000000123.5000000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000097.5000000000650.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.701.29-0       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    06105362000123071011300911040980NF 10020000000000000000840.0000000000840.0000000000067.2000000000000.0000000000000.0000000000000.0008,0000000000000.0000000000000.0000000000000.0000000000000.0000000000067.2000000000840.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.701.29-0       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    06105362000123071011300911040980NF 10030000000000000001008.0000000001008.0000000000191.5200000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000151.2000000001008.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.701.29-0       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    06105362000123071011300911040980NF 10040000000000000001344.0000000001344.0000000000107.5200000000000.0000000000000.0000000000000.0008,0000000000000.0000000000000.0000000000000.0000000000000.0000000000107.5200000001344.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.701.29-0       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    06105362000123071011300911040980NF 10050000000000000001650.0000000001650.0000000000132.0000000000000.0000000000000.0000000000000.0008,0000000000000.0000000000000.0000000000000.0000000000000.0000000000132.0000000001650.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.701.29-0       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    06105362000123071011300911040980NF 10060000000000000001752.0000000001752.0000000000332.8800000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000140.1600000001752.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            77.701.29-0       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    07015691000146071011041011139048NF 10010000000000000003780.0000000000000.0000000000000.0000000000000.0000000003780.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000003780.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            116.973.218.112   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    07015691000146141011081011139442NF 10010000000000000000192.0500000000000.0000000000000.0000000000000.0000000000192.0500000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000192.05100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            116.973.218.112   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    08594446000284031011270911003343NF 10010000000000000002730.0000000002730.0000000000327.6000000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002730.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            148.798.040.110   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000052.9000000000000.0000000000000.00
    09179079000134101011071011013164NF 10010000000000000000326.0000000000000.0000000000000.0000000000000.0000000000358.1700000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000358.17100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            78.442.03-4       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000032.170000000      00000000000.0000000000000.0000000000000.00
    09179079000134101011071011013173NF 10010000000000000004475.0000000000000.0000000000000.0000000000000.0000000004915.4400000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000004915.44100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            78.442.03-4       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000440.440000000      00000000000.0000000000000.0000000000000.00
    10844049000184061011031011001610NF 10010000000000000002317.0000000000000.0000000000000.0000000000000.0000000002780.1000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002780.10100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            626.779.491.111   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000383.100000000      00000000080.0000000000000.0000000000000.00
    17115437000173131011300911031334NF 10010000000000000000432.0000000000000.0000000000000.0000000000000.0000000000432.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000432.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            763.116.599-0091  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17676693000300041011270911380255NF 10010000000000000000101.1700000000101.1700000000012.1400000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000101.17100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.648.922-0163  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17676693000563101011051011092572NF 10010000000000000000070.6200000000070.6200000000008.4700000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000070.62100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            439.648.922-0044  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17676693001373031011270911845685NF 10010000000000000000106.0500000000106.0500000000012.7300000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000106.05100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            336.452.084.116   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17676693001373031011270911845809NF 10010000000000000000033.0000000000033.0000000000003.9600000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000033.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            336.452.084.116   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17676693001373041011290911847628NF 10010000000000000000282.6300000000282.6300000000033.9200000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000282.63100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            336.452.084.116   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17676693001373071011031011850512NF 10010000000000000000093.1200000000093.1200000000011.1700000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000093.12100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            336.452.084.116   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17676693001373111011071011854423NF 10010000000000000000214.8600000000214.8600000000025.7800000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000214.86100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            336.452.084.116   SP      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17875154000391031011270911034554NF 10010000000000000006364.0000000000000.0000000000000.0000000000000.0000000006364.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000006364.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.170.800-0128  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    17875154000391081011300911034828NF 10010000000000000006447.6000000000000.0000000000000.0000000000000.0000000006447.6000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000006447.60100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.170.800-0128  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    19570720000382061011290911040345NF 10010000000000000001360.0000000000000.0000000000000.0000000000000.0000000001360.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001360.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.425.899-0158  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    19570720000382061011290911040346NF 10010000000000000001400.0000000000000.0000000000000.0000000000000.0000000001400.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001400.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.425.899-0158  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    19570720000382061011290911040347NF 10010000000000000001400.0000000000000.0000000000000.0000000000000.0000000001400.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001400.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.425.899-0158  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    19570720000382061011290911040348NF 10010000000000000001400.0000000000000.0000000000000.0000000000000.0000000001400.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001400.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.425.899-0158  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    19570720000382061011290911040349NF 10010000000000000001060.0000000000000.0000000000000.0000000000000.0000000001060.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001060.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.425.899-0158  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    19570720000382181011101011040580NF 10010000000000000002205.0000000000000.0000000000000.0000000000000.0000000002205.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002205.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.425.899-0158  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    19570720000382181011111011040620NF 10010000000000000002646.0000000000000.0000000000000.0000000000000.0000000002646.0000000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002646.00100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            062.425.899-0158  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    21759758000188111011051011041072NF 10010000000000000001071.4100000000000.0000000000000.0000000000000.0000000001071.4100000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001071.41100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            223.301.355-0059  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    21759758000188111011051011041073NF 10010000000000000000065.5200000000065.5200000000007.8600000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000065.52100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            223.301.355-0059  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    21759758000188111011051011041073NF 10020000000000000000136.0300000000136.0300000000016.3200000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000010.8800000000136.03100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            223.301.355-0059  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    21759758000188111011051011041073NF 10030000000000000000325.7300000000325.7300000000039.0900000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000016.2900000000325.73100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            223.301.355-0059  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    21759758000188111011051011041073NF 10040000000000000000377.2100000000377.2100000000045.2700000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000018.8600000000377.21100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            223.301.355-0059  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2102000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    21759758000188111011051011041073NF 10050000000000000000247.1000000000000.0000000000000.0000000000000.0000000002281.5400000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000019.7700000002281.54100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            223.301.355-0059  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    21759758000188111011051011041073NF 10060000000000000001968.6400000000000.0000000000000.0000000000000.0000000002281.5400000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000002281.54100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            223.301.355-0059  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32130304000160141011131011553519NF 10010000000000000001605.3000000000000.0000000000000.0000000000000.0000000001606.2900000000000.0000,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000001606.29100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            83.654.89-9       RJ      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             1403000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.99
    32404063000280111011280711056151NF 10010000000000000000030.1200000000030.1200000000003.6100000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000030.12100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011260811056152NF 10010000000000000000046.1400000000046.1400000000005.5400000000000.0000000000000.0000000000000.0012,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000046.14100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011010311173568NF 10010000000000000000024.9400000000024.9400000000004.7400000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000024.94100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011040311173569NF 10010000000000000000029.1200000000029.1200000000005.5300000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000029.12100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011290311173570NF 10010000000000000000036.4600000000036.4600000000006.9300000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000036.46100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011020511173571NF 10010000000000000000030.8500000000030.8500000000005.8600000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000030.85100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011050511173572NF 10010000000000000000027.2300000000027.2300000000005.1700000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000027.23100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011070611173573NF 10010000000000000000028.2400000000028.2400000000005.3700000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000028.24100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
    32404063000280111011080611173574NF 10010000000000000000024.5600000000024.5600000000004.6700000000000.0000000000000.0000000000000.0019,0000000000000.0000000000000.0000000000000.0000000000000.0000000000000.0000000000024.56100000000000000.00000000000.00000000000.00000000000.00                                                                                                                                                                                                                            367.623.252-0018  MG      00000000000.00      00000000000.00     00000000000.00     00000000000.0000000000000.00             2353000000000000000000000000                    00000000000000                    00000000000000                                                       00000000000.0000000000000.000000000      00000000000.0000000000000.0000000000000.00
